event_index,source_stamp_ns,cycle_status,solver_iterations,primal_residual,dual_residual,max_residual,max_regularization,regularization_count,nonsmooth_jacobian_columns,nonlinear_failure_stage,nonlinear_failure_reason,r1_nonlinear_failure_stage,r1_nonlinear_failure_reason,r2_nonlinear_failure_stage,r2_nonlinear_failure_reason,reason,state_age_s,control_time_age_s,control_time_mode,command_changes_used,command_fallback,current_progress_m,map_x_m,map_y_m,map_yaw_rad,path_curvature_per_m,curvature_source,u_mps,v_mps,r_radps,e_y_m,e_psi_rad,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,first_steering_rate_radps,first_target_speed_rate_mps2,published_steering_rad,published_target_speed_mps,abs_curvature_per_m,abs_steering_rad,abs_steering_rate_radps,abs_yaw_rate_radps,lateral_accel_proxy_mps2,nominal_vs_candidate_progress_error_max_m,nominal_vs_candidate_curvature_error_max_per_m,nominal_vs_candidate_left_bound_error_max_m,nominal_vs_candidate_right_bound_error_max_m,minimum_predicted_corridor_slack_m,lateral_accel_proxy_stage,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_nonlinear_objective,r2_nonlinear_objective,r1_min_corridor_slack,r2_min_corridor_slack,r1_solver_iterations,r2_solver_iterations,r1_solve_us,r2_solve_us,total_rti_us,selected_candidate,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,factorization_time_ns,operating_mode,operating_mode_source,steering_reversal
53,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
71,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
88,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
107,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
126,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
146,0,rejected,,,,,,,,,,,,,,MPC coherent control-time state unavailable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,unavailable,
270750,1789729956502672384,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001459944,0.001459944,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4616.707,,,,,,,,,near_zero_speed_slew,last_action_state,False
270767,1789729956529165056,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001393659,0.001393659,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3314.891,,,,,,,,,powered_acceleration_command,candidate_action,False
270784,1789729956553533184,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.00152679,0.00152679,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3246.122,,,,,,,,,powered_acceleration_command,candidate_action,False
270801,1789729956578004480,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001658166,0.001658166,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3082.594,,,,,,,,,near_zero_speed_slew,last_action_state,False
270818,1789729956603367680,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.002455285,0.002455285,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3034.453,,,,,,,,,powered_acceleration_command,candidate_action,False
270835,1789729956628705024,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001297108,0.001297108,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3521.739,,,,,,,,,powered_acceleration_command,candidate_action,False
270852,1789729956652816896,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001743447,0.001743447,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5463.98,,,,,,,,,near_zero_speed_slew,last_action_state,False
270869,1789729956678695424,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001783452,0.001783452,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3294.282,,,,,,,,,powered_acceleration_command,candidate_action,False
270886,1789729956703747840,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001397437,0.001397437,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5088.995,,,,,,,,,powered_acceleration_command,candidate_action,False
270903,1789729956727783424,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001593655,0.001593655,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3329.278,,,,,,,,,near_zero_speed_slew,last_action_state,False
270920,1789729956752915200,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001530376,0.001530376,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3017.953,,,,,,,,,powered_acceleration_command,candidate_action,False
270937,1789729956777727488,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001422173,0.001422173,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3327.504,,,,,,,,,powered_acceleration_command,candidate_action,False
270954,1789729956802818816,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.00157508,0.00157508,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2846.831,,,,,,,,,near_zero_speed_slew,last_action_state,False
270971,1789729956827963392,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001449965,0.001449965,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2831.262,,,,,,,,,powered_acceleration_command,candidate_action,False
270988,1789729956853156608,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001583175,0.001583175,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2824.068,,,,,,,,,powered_acceleration_command,candidate_action,False
271005,1789729956879527424,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001919919,0.001919919,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2736.183,,,,,,,,,near_zero_speed_slew,last_action_state,False
271022,1789729956904080896,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001360507,0.001360507,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3126.787,,,,,,,,,powered_acceleration_command,candidate_action,False
271039,1789729956928191232,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.00150014,0.00150014,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2883.189,,,,,,,,,powered_acceleration_command,candidate_action,False
271056,1789729956953715712,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001551807,0.001551807,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2913.987,,,,,,,,,near_zero_speed_slew,last_action_state,False
271073,1789729956978136320,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001471065,0.001471065,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3363.922,,,,,,,,,powered_acceleration_command,candidate_action,False
271090,1789729957004732672,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.002087043,0.002087043,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3424.397,,,,,,,,,powered_acceleration_command,candidate_action,False
271107,1789729957028762368,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001451478,0.001451478,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5022.03,,,,,,,,,near_zero_speed_slew,last_action_state,False
271124,1789729957054423296,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001434876,0.001434876,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2839.798,,,,,,,,,powered_acceleration_command,candidate_action,False
271141,1789729957078224128,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001643149,0.001643149,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3035.826,,,,,,,,,powered_acceleration_command,candidate_action,False
271158,1789729957104046592,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001627318,0.001627318,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3166.903,,,,,,,,,near_zero_speed_slew,last_action_state,False
271175,1789729957128980992,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001560673,0.001560673,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3004.718,,,,,,,,,powered_acceleration_command,candidate_action,False
271192,1789729957153197568,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001469702,0.001469702,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2962.008,,,,,,,,,powered_acceleration_command,candidate_action,False
271209,1789729957180775680,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001992585,0.001992585,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3906.232,,,,,,,,,near_zero_speed_slew,last_action_state,False
271226,1789729957204033280,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.002009227,0.002009227,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3357.07,,,,,,,,,powered_acceleration_command,candidate_action,False
271243,1789729957229166336,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001661684,0.001661684,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2942.591,,,,,,,,,powered_acceleration_command,candidate_action,False
271260,1789729957253764864,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.00143119,0.00143119,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3046.376,,,,,,,,,near_zero_speed_slew,last_action_state,False
271277,1789729957278903296,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001586662,0.001586662,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2996.953,,,,,,,,,powered_acceleration_command,candidate_action,False
271294,1789729957304399872,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001625605,0.001625605,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3205.595,,,,,,,,,powered_acceleration_command,candidate_action,False
271311,1789729957329272320,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.00203731,0.00203731,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3686.75,,,,,,,,,near_zero_speed_slew,last_action_state,False
271328,1789729957354335232,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001727106,0.001727106,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3140.403,,,,,,,,,powered_acceleration_command,candidate_action,False
271345,1789729957378797824,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001577635,0.001577635,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3020.337,,,,,,,,,powered_acceleration_command,candidate_action,False
271362,1789729957404269312,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001720544,0.001720544,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3001.912,,,,,,,,,near_zero_speed_slew,last_action_state,False
271379,1789729957429533696,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001389321,0.001389321,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3117.089,,,,,,,,,powered_acceleration_command,candidate_action,False
271396,1789729957455179264,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001675128,0.001675128,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3534.423,,,,,,,,,powered_acceleration_command,candidate_action,False
271413,1789729957479566080,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001545855,0.001545855,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3692.27,,,,,,,,,near_zero_speed_slew,last_action_state,False
271430,1789729957504476928,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001579248,0.001579248,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3090.158,,,,,,,,,powered_acceleration_command,candidate_action,False
271447,1789729957529848320,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001584428,0.001584428,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2990.802,,,,,,,,,powered_acceleration_command,candidate_action,False
271464,1789729957554134528,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001513975,0.001513975,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5032.78,,,,,,,,,near_zero_speed_slew,last_action_state,False
271481,1789729957579843072,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001543251,0.001543251,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3162.845,,,,,,,,,powered_acceleration_command,candidate_action,False
271498,1789729957604502784,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001545796,0.001545796,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2923.485,,,,,,,,,powered_acceleration_command,candidate_action,False
271515,1789729957629742848,rejected_residual,100,0.0509400666,0.0154618025,0.0509400666,0,0,28,,,,,,,,0.001975894,0.001975894,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027609606462245,configured_trajectory_at_progress,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027609606462245,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2854.145,,,,,,,,,near_zero_speed_slew,last_action_state,False
271532,1789729957654300928,accepted_degraded,100,0.0471624732,0.02634646,0.0471624732,0,0,33,,,,,,,,0.001679046,0.001679046,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.39261055,3.0,-0.034815263,0.075000003,0.7027610012295583,0.0,1.39261055,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3207.699,,,,,,,,,powered_acceleration_command,candidate_action,False
271549,1789729957679765248,accepted_degraded,100,0.0404878259,0.0175498426,0.0404878259,0,0,28,,,,,,,,0.001614124,0.001614124,ct2,0,False,863.790482,-1.69839397,-10.1777754,-3.0314793,-0.7027610012295583,first_horizon_reference,0.0,0.0,0.0,0.109098129,0.341222197,0.0,0.0,0.0,0.0,-1.42120981,3.0,-0.0355302468,0.075000003,0.7027610012295583,0.0,1.42120981,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3228.979,,,,,,,,,powered_acceleration_command,candidate_action,False
